data,periodo,regime_confirmacao_1m,regime_confirmacao_2m,regime_confirmacao_3m,NG=F,ZC=F,GC=F,USDBRL=X,EURBRL=X,JPYBRL=X,IMAB11.SA,B5MB11.SA,IB5M11.SA,BOVV11.SA,FIND11.SA,MATB11.SA,CDI,retorno_bruto_MODELO_BASE_4_ATIVOS,turnover_MODELO_BASE_4_ATIVOS,custo_MODELO_BASE_4_ATIVOS,retorno_liquido_MODELO_BASE_4_ATIVOS,retorno_bruto_MODELO_SELECIONADO_5_ATIVOS,turnover_MODELO_SELECIONADO_5_ATIVOS,custo_MODELO_SELECIONADO_5_ATIVOS,retorno_liquido_MODELO_SELECIONADO_5_ATIVOS,retorno_bruto_BENCHMARK_5_ATIVOS,turnover_BENCHMARK_5_ATIVOS,custo_BENCHMARK_5_ATIVOS,retorno_liquido_BENCHMARK_5_ATIVOS,peso_selecionado_NG=F,peso_selecionado_ZC=F,peso_selecionado_GC=F,peso_selecionado_USDBRL=X,peso_selecionado_EURBRL=X,peso_selecionado_JPYBRL=X,peso_selecionado_IMAB11.SA,peso_selecionado_B5MB11.SA,peso_selecionado_IB5M11.SA,peso_selecionado_BOVV11.SA,peso_selecionado_FIND11.SA,peso_selecionado_MATB11.SA,peso_selecionado_CDI
2022-09-30,TREINO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,-0.2586830391731626,0.0055658627087207,-0.0294255155168547,0.0535543634290613,0.0333800866275513,0.0117258827123203,0.0,0.0,0.0170993569703761,0.0047859742597153,0.0361327821592583,0.0185416539510092,0.0107198224735485,-0.008943549322667069,0.023622888584999432,2.3622888584999433e-05,-0.008966960938782909,-0.0010782006041808404,0.015062380955414477,1.5062380955414477e-05,-0.0010932467448679928,-0.007430982261419716,0.022067944466280576,2.2067944466280575e-05,-0.0074528862193821155,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2022-10-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,-0.0607448695604372,0.020664206642067,-0.0159408082355742,-0.0199585531127044,-0.0055439028532984,-0.0396948811860774,0.0,0.0,0.0022551879490146,0.0547317709267203,0.067389270770092,0.0605440605732423,0.0102067586649576,0.005308456826087051,0.022721667020077555,2.2721667020077557e-05,0.005285614542078543,0.00726777756163527,0.014313040002461107,1.4313040002461108e-05,0.007253360497641914,0.00568524927523094,0.021176329402550632,2.117632940255063e-05,0.005663952553116802,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2022-11-30,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_INFLACIONARIA,0.0904799067725212,-0.042660882140274,0.0673023864189823,-0.0038385009252713,0.0308132615282206,0.0583381677204015,0.0,0.0,-0.0253656112579483,-0.0306748334645421,-0.1368653421633551,0.1330762146371675,0.0102067586649576,0.011717063927158529,0.015094494992336047,1.5094494992336046e-05,0.011701792569003278,0.011112941822278153,0.009817153486777634,9.817153486777634e-06,0.011103015571335861,0.011600886599296915,0.01415872115626389,1.415872115626389e-05,0.01158656362442212,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2022-12-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.3421356236379949,0.026435045317221,0.0420962199312717,-0.0002657442613355,0.0278871049769762,0.034764307930915,0.0,0.0,-0.0038829126144096,-0.023382591527415,0.0172890275335677,-0.0202552957737693,0.0112331468569863,-0.02012087184374773,0.026475173486567014,2.6475173486567014e-05,-0.0201468143136615,-0.007579264363454111,0.01604396574042316,1.604396574042316e-05,-0.007595186727736736,-0.01770902425138357,0.02448559949698191,2.448559949698191e-05,-0.017733076234805245,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-01-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.4112744009046827,0.0003679175864614,0.060456169277274,-0.0288410071994547,-0.0072837178518069,-0.002341556879323,0.0,0.0,0.0022123797779569,0.031953223226955,0.0096540533075544,0.0597636995246013,0.0112331468569863,-0.023777770011205356,0.02767440783063995,2.7674407830639952e-05,-0.0238047863833315,-0.009773403263928693,0.018290413773749077,1.829041377374908e-05,-0.00979151491811281,-0.02108462255980599,0.026049498757935153,2.6049498757935154e-05,-0.021110122814714805,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-02-28,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.0234724155745966,-0.0739242368517831,-0.0521378468960544,0.0165789682459409,-0.0059671049328841,-0.0265319778793896,0.0,0.0,0.0115631886394922,-0.0763192314308417,-0.0514940048841799,-0.0775409761022342,0.0091814122432902,-0.026025067209778114,0.033510118224330344,3.3510118224330346e-05,-0.026057705224923455,-0.011942475428550788,0.021235977854085875,2.1235977854085874e-05,-0.011963457796261068,-0.023316876482619008,0.031270571503890926,3.127057150389093e-05,-0.023347417922069624,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-03-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.1933017484405361,0.0492454328832405,0.0766034084508382,-0.0205780865456206,0.0068552476647614,0.0028565961401787,0.0,0.0,0.0345006710901776,-0.0273843388488538,-0.0137562232679769,-0.0677092827847184,0.0117467319476121,-0.012722360304875786,0.01726583371501738,1.726583371501738e-05,-0.012739406476433346,-0.0029347234038806305,0.014487689954962503,1.4487689954962504e-05,-0.0029491685764728715,-0.010840122439299792,0.01717327443800925,1.717327443800925e-05,-0.010857109553340183,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-04-30,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.087545125771175,-0.0370931112793339,0.0107160871436962,-0.0228758616673181,-0.0114377193169301,-0.0281443543849324,0.0,0.0,0.0330486507812799,0.026116528557343,0.0734667979173844,-0.0402211331905278,0.0091814122432902,0.007593417527653018,0.02187141252074274,2.1871412520742742e-05,0.0075713800363650385,0.00822861541390789,0.01544813915895132,1.544813915895132e-05,0.008213040157952989,0.007715570967317416,0.020882450449801304,2.0882450449801304e-05,0.007694527396839179,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-05-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.059751057376467,-0.0660377358490565,-0.0131651432055113,0.0117760434992926,-0.0158701294436153,-0.0317827651990388,0.0,0.0,0.0390898912447732,0.0379410957915256,0.0648680910069778,0.0160874160444584,0.0112331468569863,-0.0014036911238884393,0.015956014530642652,1.5956014530642654e-05,-0.0014196247411030205,0.0036510440684614557,0.009788082024202942,9.788082024202943e-06,0.0036412202497182466,-0.00043162666382115435,0.014792114743574968,1.4792114743574968e-05,-0.00044641239389353604,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-06-30,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.2347749590632357,-0.066498316498316,-0.0217933949264519,-0.0355923116212431,-0.0235687976582247,-0.0686791938276548,0.0,0.0,0.0288227757202195,0.0902461422177605,0.108327097497209,0.0173963915618249,0.0107198224735485,0.021952945960696593,0.014986734700996422,1.4986734700996422e-05,0.021937630223018534,0.017459696565837356,0.010569616840773583,1.0569616840773584e-05,0.0174489424066937,0.02108885953860828,0.014194488085274085,1.4194488085274085e-05,0.021074365704957465,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-07-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.0586133054434154,-0.0910730387736699,0.0257144474737696,-0.027246870277329,-0.0160033706534338,8.942474119444377e-05,0.0,0.0,0.0160086817150471,0.0349498357734532,0.001596793384464,0.092987516302244,0.0107198224735485,-0.0017991571464729805,0.03052645363429775,3.052645363429775e-05,-0.0018296286782200077,0.003208434701535612,0.019279986694278276,1.9279986694278277e-05,0.0031890928562630094,-0.0008361587141636346,0.028462492067590252,2.8462492067590253e-05,-0.0008645974070704554,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-08-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.0508731288237827,-0.0853174603174591,-0.0163918035159214,0.0349543959413158,0.0237981213194331,-0.0023554925429762,0.0,0.0,-0.0098477932334297,-0.0495233261744318,-0.0587346868776262,-0.0432413273134995,0.011374956476198,-0.012982186990901026,0.015506227854154994,1.5506227854154995e-05,-0.012997491914005677,-0.0032393296040614155,0.01081120518584008,1.081120518584008e-05,-0.003250105788190183,-0.011108560570354946,0.014596200916835958,1.4596200916835958e-05,-0.011122994628489757,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-09-30,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.0581647470725894,0.0341648590021694,-0.046486419283759,0.0295393416010858,0.0012609753092067,0.0071729011659644,0.0,0.0,-0.0217901995114291,0.0076498216252123,-0.020859368523082,0.0156163598999701,0.0097290175441113,0.005369418196494002,0.015897861447097747,1.5897861447097748e-05,0.005353434972780402,0.00711325793554092,0.012220607566269009,1.2220607566269008e-05,0.007100950399640871,0.005704771992464563,0.015375865373917268,1.5375865373917267e-05,0.005689308411284566,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-10-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.2205531474021087,0.0041950707918201,0.0741842851561487,0.0026426524984921,0.0063914127178754,0.0041544301429834,0.0,0.0,-0.01136891883887,-0.0299451957855105,-0.0274945078637496,-0.051193887099312,0.0099756722384831,0.016009874093498862,0.009954178617867022,9.954178617867023e-06,0.01599976054973462,0.01359619335149256,0.006481622528231385,6.481622528231385e-06,0.013589623603571077,0.01554570472003611,0.009339309366715107,9.339309366715107e-06,0.0155362202245235,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-11-30,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.2162237738732849,-0.0355091383812001,0.0266472021535337,-0.0281405827144378,0.0016997515836756,-0.0143325538688605,0.0,0.0,0.0333769607833001,0.1263478154721469,0.1627035883081,0.1031458487839482,0.0091598782558219,0.013309593187243432,0.02154815708243492,2.1548157082434917e-05,0.013287758232956248,0.01164970721467482,0.013197812285118415,1.3197812285118416e-05,0.011636355651740704,0.012990384346364856,0.019970015354822804,1.9970015354822804e-05,0.012970154912835152,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2023-12-31,TREINO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.087437587428652,0.0270709258256633,0.017565343794051,-0.0159050732242233,-0.0010069703689289,0.0229658109615604,0.0,0.0,0.0409843375493232,0.0545820071863449,0.0752818545350857,0.0698237274958581,0.008945247967375,0.016993698027173536,0.031717309642071166,3.171730964207117e-05,0.016961441723149173,0.01377431800325412,0.019471803165562164,1.9471803165562165e-05,0.013754577989279593,0.01637458648411211,0.029407940607838676,2.9407940607838676e-05,0.016344697000637565,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-01-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.1787250806189556,-0.0548234053769105,-0.0122956753945462,0.0257351375571646,0.0005600215464109,-0.0157385868222984,0.0,0.0,-0.0119937187788934,-0.0479502398176628,-0.0464245933055784,-0.0945073044363746,0.0096669017436581,-0.0363469537873037,0.015512888749533986,1.5512888749533986e-05,-0.036361902829802784,-0.01794141157491898,0.010448764461817216,1.0448764461817215e-05,-0.017951672873797175,-0.032807426438768175,0.014656309149001984,1.4656309149001984e-05,-0.0328216019121329,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-02-29,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.1142856672507536,-0.0725041829336303,-0.0013180781588523,0.0034340789008791,0.0038429671859119,-0.0181639930834243,0.0,0.0,0.0014074246330528,0.0103805521956765,0.0019630938594077,0.0247992757996216,0.0080020043576818,-0.013370377404342576,0.020814532744689147,2.0814532744689147e-05,-0.01339091363892897,-0.0048214246995328235,0.016940107728932615,1.6940107728932617e-05,-0.004838283131807897,-0.011726348038033008,0.020550635887585822,2.0550635887585824e-05,-0.011746657690011708,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-03-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.0521505387715066,0.0631389055923039,0.083932128498863,0.0046303304837789,0.0015981709870167,0.0003640216460683,0.0,0.0,-0.0044799237811131,-0.0083713157977242,0.0031348082340305,0.0306407064468852,0.008316737660555,0.01020310779488355,0.01392304900775116,1.392304900775116e-05,0.010189042687505978,0.00944855974115213,0.009570622494143682,9.570622494143681e-06,0.009438898690059538,0.010058002399935201,0.013214558446412249,1.3214558446412249e-05,0.01004465492942841,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-04-30,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.1293250387649962,-0.0056561085972842,0.033372419617131,0.0253892391111372,0.0166617858744866,-0.007518569416321,0.0,0.0,-0.0270008394824687,-0.0166538612288698,-0.0542968511581416,-0.0518581022847907,0.0088743311137577,0.003480345933322919,0.012134722877206287,1.2134722877206288e-05,0.0034681689774123114,0.00563794000549683,0.007398398852186069,7.398398852186069e-06,0.005630499894915708,0.00389526787027944,0.01123604425059608,1.1236044250596079e-05,0.003883988058626775,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-05-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.2993469714105485,0.015358361774745,0.0137470547885516,0.0166307788548212,0.0276855158345978,0.0131654530864044,0.0,0.0,0.0108824214579517,-0.0299695919843063,-0.033952916205993,-0.0374131881143183,0.0083244202533836,0.024623405075250224,0.01584710489579263,1.584710489579263e-05,0.0246071677606714,0.018103811146503567,0.010346062132993588,1.0346062132993588e-05,0.0180932777812155,0.023369637012029713,0.014876396690722916,1.4876396690722916e-05,0.02335441295934837,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-06-30,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.0054117425440509,-0.1098039215686268,0.0020664036462711,0.057361529677457,0.0461366250064678,0.031807833959512,0.0,0.0,-0.0176729272371911,0.0155282025179765,0.005643885915306,0.0336849849332516,0.0078833696783628,0.005847029949539584,0.022592502093833934,2.2592502093833934e-05,0.0058243053484094975,0.00666156584106887,0.014282672443030938,1.4282672443030938e-05,0.006647188023662931,0.0060036714671413685,0.02106864970566704,2.1068649705667042e-05,0.005982476328184605,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-07-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.217224160665335,-0.0365009439899298,0.0424453541696321,0.0201072612660961,0.0303179192225298,0.0748618623054471,0.0,0.0,0.0227397065184424,0.0302645541790966,0.0297619051480704,-0.0247089935742317,0.0090712234242487,-0.0023279612850151685,0.012865112828899156,1.2865112828899155e-05,-0.0023407964483596055,0.0022317125986903797,0.007996022846723464,7.996022846723465e-06,0.002223698731018686,-0.0014511009227640998,0.01195748174420113,1.195748174420113e-05,-0.0014630410529955507,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-08-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.0446955203889458,-0.0124101894186796,0.0277354415116948,0.002958360137772,0.0251915676303506,0.0557292707869383,0.0,0.0,0.011608206773424,0.0665949254784603,0.1315441825424961,0.008444998607745,0.0086751167059184,0.03017435703659561,0.022673634541273607,2.267363454127361e-05,0.03015099923971043,0.021574660904324725,0.014447390637443661,1.4447390637443661e-05,0.02155990181613343,0.028520569318851212,0.02111377633271979,2.1113776332719792e-05,0.028498853365596988,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-09-30,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,0.3742359985136669,0.1236772486772497,0.0570615310136817,-0.0345611838935671,-0.0252636172048512,-0.0207029637617086,0.0,0.0,-0.0144761177190846,-0.0302811610717583,-0.0544405715648677,0.0431458022704858,0.0083515740937922,0.03486624710493723,0.01438805559430649,1.438805559430649e-05,0.0348513573918412,0.024260377900479215,0.010867680621423178,1.0867680621423179e-05,0.02424924656581906,0.03282665687331068,0.01379738472644712,1.379738472644712e-05,0.03281240656657003,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-10-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_DESINFLACIONARIA,-0.0738967064387122,-0.0329605650382576,0.038769374221693,0.0605720641804647,0.0308316756614142,-0.0115695480077165,0.0,0.0,-0.0194357200115422,-0.0161338153824923,-0.0234622858152262,-0.0130890054098794,0.0092795757550794,-0.005031211003354542,0.03693356454988228,3.693356454988228e-05,-0.005067958747348111,0.0006931037000190354,0.024460531700946767,2.4460531700946766e-05,0.0006686262146331501,-0.003930381252705778,0.03476746593924565,3.476746593924565e-05,-0.003965012069248597,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-11-30,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.2423346489658562,0.029823493609252,-0.0296899709229877,0.0436630838437501,0.0148712451229104,0.0589769429587909,0.0,0.0,-0.0040190210806967,-0.0319655079649996,-0.081403584302006,0.0162688239797479,0.0079299039202747,0.02157167951746813,0.013009551220611912,1.3009551220611912e-05,0.021558389328377947,0.016114969278590758,0.009832464052984467,9.832464052984467e-06,0.01610497836468161,0.020522312163837864,0.012590638110673333,1.2590638110673333e-05,0.02050946313672153,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2024-12-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.1703836476186082,0.0691489361702133,-0.0191569071673872,0.0298974109071148,0.013178822892321,-0.0139670306953703,0.0,0.0,-0.0386096757990128,-0.0405152396106224,-0.0135937519179324,-0.051157166851549,0.0093143107189948,0.008800753795531937,0.02353493291207044,2.3534932912070442e-05,0.008777011737469698,0.009006176564917081,0.01527839645866463,1.527839645866463e-05,0.008990760568522216,0.008840258174259846,0.02206328127902544,2.206328127902544e-05,0.008817999847878122,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-01-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,-0.2266260603977964,0.0657822001105592,0.0791987623688634,-0.0515362460765258,-0.0509455784235335,-0.0291450899523939,0.0,0.0,0.0043880480438616,0.0484906946342853,0.1033580315430382,-0.0005501335039135,0.0101320135641482,-0.004798780971129616,0.02043728667225954,2.043728667225954e-05,-0.004819120183739423,0.0011735368429815116,0.012341311200347635,1.2341311200347636e-05,0.0011611810487976992,-0.0036502583145697864,0.018888546330513567,1.8888546330513567e-05,-0.0036690779128270012,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-02-28,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.2595270116744432,-0.0591286307053938,0.0086400173611107,-0.0060429949741542,-0.006064329488123,0.021858953942984,0.0,0.0,0.001139735450077,-0.0242104076620034,-0.0309881278177486,-0.0493577729671366,0.0098532226245136,0.009614454567837941,0.02839106340864648,2.839106340864648e-05,0.009585790539839989,0.009709961790508204,0.018329383106367274,1.8329383106367275e-05,0.009691454429792135,0.009632821341428378,0.026531611975054787,2.6531611975054786e-05,0.009606034155175136,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-03-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.0743348563350876,0.0082690187431093,0.1008178211637258,-0.0138551445696865,0.0267746912791519,-0.01117070508445,0.0,0.0,0.0252347589441463,0.0600397856998644,0.0887584003939558,0.0177571539193126,0.0096402956224821,0.0314133864020181,0.021638380150599774,2.1638380150599776e-05,0.03139106828707061,0.022704150090203705,0.01302909442637766,1.302909442637766e-05,0.022690825181261864,0.029738533265130714,0.01998751950460422,1.9987519504604222e-05,0.029717951346112548,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-04-30,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,-0.1925224547007586,0.0218698742482237,0.0583450583844613,-0.023983631138829,0.0268541713763401,0.0255544109463512,0.0,0.0,0.0271120599005252,0.0371342598268373,0.0932113483950902,-0.0512042629694454,0.0105587962367734,0.0018642361890663364,0.016021487326588264,1.6021487326588264e-05,0.0018481848339033657,0.00534206020814916,0.011720662972452223,1.1720662972452223e-05,0.005330276932689282,0.002533048500428415,0.015313575982924515,1.5313575982924517e-05,0.002517696134414882,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-05-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.0363800518341785,-0.0497592295345097,-0.0048714365071853,0.0080249489351511,0.0070830567757236,-0.0025828931346337,0.0,0.0,0.0246846654393653,0.0151899175661176,0.0153530197866456,-0.0171896988074169,0.0113877585481663,0.0026927001961196753,0.02304300321237044,2.304300321237044e-05,0.0026695951450079747,0.006170723536938325,0.01464280972134109,1.464280972134109e-05,0.006155990370486419,0.0033615508385847993,0.02151286005986813,2.151286005986813e-05,0.003339965661951938,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-06-30,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.0026109842972974,-0.0529279279279274,0.0016722916973179,-0.0329561462339872,-0.0032092267434918,-0.0375495028154385,0.0,0.0,0.0145947221143585,0.0141075571174453,0.0166059587147475,0.0067114468851683,0.0109705127204058,-0.0058616535745425,0.007526355378102624,7.526355378102624e-06,-0.005869135813032722,0.0008712129434368188,0.005537211359801845,5.537211359801845e-06,0.0008656709079868374,-0.004566871551854171,0.007250439817586052,7.250439817586052e-06,-0.004574088879844451,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-07-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,-0.1012731869133312,-0.0630202140309157,-0.0003642396817153,0.0177058340306657,-0.0082750029549326,-0.014825002063655,0.0,0.0,-0.0156846201391283,-0.0408909383077715,-0.0777556855198146,0.0151515151515166,0.0127573250874795,-0.024102628369090162,0.008872726872330955,8.872726872330955e-06,-0.024111287239924062,-0.009358646986462296,0.00658776472317819,6.58776472317819e-06,-0.00936517309862095,-0.02126724733396941,0.008479722906987744,8.479722906987745e-06,-0.021275546716511995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-08-31,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,-0.0350933578394263,0.0101522842639603,0.0548099121451075,-0.0291279141320203,-0.0075805558599851,-0.013414715769436,0.0,0.0,0.0080993558235815,0.0635851460248626,0.0804954135193376,0.0334328418940457,0.0116415613879778,0.013779867505835628,0.015928033411251215,1.5928033411251214e-05,0.01376371998623438,0.012924545058692496,0.012986423606946181,1.2986423606946181e-05,0.012911390791468635,0.013615382419846563,0.015551588355685327,1.5551588355685326e-05,0.013599619090668202,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
2025-09-30,AVALIACAO,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,0.1021021009076221,0.0439698492462317,0.1056798522659985,-0.0168668037834069,-0.0124765633710064,-0.0274927955580422,0.0,0.0,0.0067242741131932,0.0344376328667519,0.0424468235243398,-0.0046216383026445,0.0121992894971867,0.022825227659086435,0.01456626575122754,1.456626575122754e-05,0.02281032891500323,0.01857485239432654,0.00891602115032751,8.916021150327511e-06,0.018565770759399358,0.022007847800478767,0.013497896660030685,1.3497896660030686e-05,0.021994052844163337,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4
