candidato,meses_confirmacao,quantidade_mudancas_regime_treino,peso_cdi_expansao_desinflacionaria,peso_cdi_expansao_inflacionaria,peso_cdi_estagflacao,peso_cdi_recessao_desinflacionaria,peso_cdi_medio,peso_cdi_maximo,excesso_retorno_anualizado_vs_benchmark,quantidade_meses,retorno_total_bruto,retorno_total_liquido,retorno_anualizado_liquido,volatilidade_anualizada_liquida,retorno_volatilidade_liquido,maximo_drawdown_liquido,meses_positivos,melhor_mes,pior_mes,turnover_total,turnover_medio_mensal,custo_acumulado_simples,indice_final_liquido,quantidade_janelas_12m,proporcao_janelas_12m_positivas,media_excesso_12m,mediana_excesso_12m,pior_excesso_12m,melhor_excesso_12m,respeita_limite_turnover
conf_2m_cdi_30_40_10_50,2,8,30.00%,40.00%,10.00%,50.00%,32.50%,50.00%,-1.43%,48,27.89%,27.52%,6.27%,5.41%,1.16,-6.03%,66.67%,0.030939361370107887,-0.04352260520278617,2.90,6.05%,0.29%,127.52,37,51.35%,-1.77%,0.21%,-13.81%,4.48%,False
conf_2m_cdi_30_40_20_00,2,8,30.00%,40.00%,20.00%,0.00%,22.50%,40.00%,0.47%,48,37.32%,36.87%,8.16%,6.21%,1.31,-6.03%,66.67%,0.051505551784493786,-0.04352260520278617,3.32,6.92%,0.33%,136.87,37,54.05%,0.21%,0.54%,-5.66%,4.48%,False
conf_2m_cdi_30_40_20_10,2,8,30.00%,40.00%,20.00%,10.00%,25.00%,40.00%,0.12%,48,35.54%,35.11%,7.81%,6.00%,1.30,-6.03%,66.67%,0.046512900945293145,-0.04352260520278617,3.12,6.50%,0.31%,135.11,37,54.05%,-0.15%,0.54%,-7.31%,4.48%,False
conf_2m_cdi_30_40_20_20,2,8,30.00%,40.00%,20.00%,20.00%,27.50%,40.00%,-0.23%,48,33.77%,33.38%,7.47%,5.81%,1.28,-6.03%,66.67%,0.04152069542759018,-0.04352260520278617,2.91,6.07%,0.29%,133.38,37,54.05%,-0.51%,0.54%,-8.94%,4.48%,False
conf_2m_cdi_30_40_20_30,2,8,30.00%,40.00%,20.00%,30.00%,30.00%,40.00%,-0.58%,48,32.01%,31.66%,7.12%,5.64%,1.26,-6.03%,66.67%,0.03652893371422139,-0.04352260520278617,2.71,5.64%,0.27%,131.66,37,54.05%,-0.87%,0.54%,-10.56%,4.48%,False
conf_2m_cdi_30_40_20_40,2,8,30.00%,40.00%,20.00%,40.00%,32.50%,40.00%,-0.93%,48,30.27%,29.94%,6.77%,5.49%,1.23,-6.03%,66.67%,0.03153747705339782,-0.04352260520278617,2.54,5.29%,0.25%,129.94,37,54.05%,-1.23%,0.54%,-12.17%,4.48%,False
conf_2m_cdi_30_40_20_50,2,8,30.00%,40.00%,20.00%,50.00%,35.00%,50.00%,-1.29%,48,28.55%,28.20%,6.41%,5.36%,1.20,-6.03%,66.67%,0.030939361370107887,-0.04352260520278617,2.70,5.62%,0.27%,128.20,37,54.05%,-1.59%,0.54%,-13.81%,4.48%,False
conf_2m_cdi_30_40_30_00,2,8,30.00%,40.00%,30.00%,0.00%,25.00%,40.00%,0.61%,48,38.03%,37.60%,8.31%,6.17%,1.35,-6.03%,68.75%,0.051505551784493786,-0.04352260520278617,3.12,6.49%,0.31%,137.60,37,56.76%,0.39%,0.86%,-5.66%,4.48%,False
conf_2m_cdi_30_40_30_10,2,8,30.00%,40.00%,30.00%,10.00%,27.50%,40.00%,0.26%,48,36.24%,35.84%,7.96%,5.96%,1.33,-6.03%,68.75%,0.046512900945293145,-0.04352260520278617,2.91,6.07%,0.29%,135.84,37,56.76%,0.03%,0.86%,-7.31%,4.48%,False
conf_2m_cdi_30_40_30_20,2,8,30.00%,40.00%,30.00%,20.00%,30.00%,40.00%,-0.09%,48,34.46%,34.09%,7.61%,5.77%,1.32,-6.03%,68.75%,0.04152069542759018,-0.04352260520278617,2.71,5.64%,0.27%,134.09,37,56.76%,-0.33%,0.86%,-8.94%,4.48%,False
conf_2m_cdi_30_40_30_30,2,8,30.00%,40.00%,30.00%,30.00%,32.50%,40.00%,-0.43%,48,32.69%,32.36%,7.26%,5.60%,1.30,-6.03%,68.75%,0.03652893371422139,-0.04352260520278617,2.50,5.21%,0.25%,132.36,37,56.76%,-0.69%,0.86%,-10.56%,4.48%,False
conf_2m_cdi_30_40_30_40,2,8,30.00%,40.00%,30.00%,40.00%,35.00%,40.00%,-0.79%,48,30.95%,30.64%,6.91%,5.45%,1.27,-6.03%,68.75%,0.03153747705339782,-0.04352260520278617,2.33,4.86%,0.23%,130.64,37,56.76%,-1.05%,0.86%,-12.17%,4.48%,False
conf_2m_cdi_30_40_30_50,2,8,30.00%,40.00%,30.00%,50.00%,37.50%,50.00%,-1.14%,48,29.22%,28.89%,6.55%,5.32%,1.23,-6.03%,68.75%,0.030939361370107887,-0.04352260520278617,2.49,5.19%,0.25%,128.89,37,56.76%,-1.41%,0.86%,-13.81%,4.48%,False
conf_2m_cdi_30_40_40_00,2,8,30.00%,40.00%,40.00%,0.00%,27.50%,40.00%,0.76%,48,38.74%,38.34%,8.45%,6.14%,1.38,-6.03%,68.75%,0.051505551784493786,-0.04352260520278617,2.94,6.12%,0.29%,138.34,37,62.16%,0.58%,1.12%,-5.66%,4.48%,False
conf_2m_cdi_30_40_40_10,2,8,30.00%,40.00%,40.00%,10.00%,30.00%,40.00%,0.41%,48,36.94%,36.56%,8.10%,5.93%,1.37,-6.03%,68.75%,0.046512900945293145,-0.04352260520278617,2.73,5.69%,0.27%,136.56,37,62.16%,0.21%,1.12%,-7.31%,4.48%,False
conf_2m_cdi_30_40_40_20,2,8,30.00%,40.00%,40.00%,20.00%,32.50%,40.00%,0.06%,48,35.15%,34.81%,7.75%,5.74%,1.35,-6.03%,68.75%,0.04152069542759018,-0.04352260520278617,2.53,5.26%,0.25%,134.81,37,62.16%,-0.15%,1.12%,-8.94%,4.48%,False
conf_2m_cdi_30_40_40_30,2,8,30.00%,40.00%,40.00%,30.00%,35.00%,40.00%,-0.29%,48,33.38%,33.07%,7.40%,5.57%,1.33,-6.03%,68.75%,0.03652893371422139,-0.04352260520278617,2.32,4.83%,0.23%,133.07,37,62.16%,-0.51%,1.12%,-10.56%,4.48%,False
conf_2m_cdi_30_40_40_40,2,8,30.00%,40.00%,40.00%,40.00%,37.50%,40.00%,-0.64%,48,31.62%,31.34%,7.05%,5.41%,1.30,-6.03%,68.75%,0.03153747705339782,-0.04352260520278617,2.15,4.49%,0.22%,131.34,37,62.16%,-0.86%,1.12%,-12.17%,4.48%,True
conf_2m_cdi_30_40_40_50,2,8,30.00%,40.00%,40.00%,50.00%,40.00%,50.00%,-1.00%,48,29.88%,29.58%,6.69%,5.28%,1.27,-6.03%,68.75%,0.030939361370107887,-0.04352260520278617,2.31,4.81%,0.23%,129.58,37,62.16%,-1.23%,1.12%,-13.81%,4.48%,False
conf_2m_cdi_30_40_50_00,2,8,30.00%,40.00%,50.00%,0.00%,30.00%,50.00%,0.89%,48,39.46%,39.02%,8.59%,6.11%,1.41,-6.03%,68.75%,0.051505551784493786,-0.04352260520278617,3.10,6.47%,0.31%,139.02,37,67.57%,0.75%,1.49%,-5.66%,4.48%,False
conf_2m_cdi_30_40_50_10,2,8,30.00%,40.00%,50.00%,10.00%,32.50%,50.00%,0.54%,48,37.64%,37.24%,8.24%,5.90%,1.40,-6.03%,68.75%,0.046512900945293145,-0.04352260520278617,2.90,6.04%,0.29%,137.24,37,67.57%,0.38%,1.49%,-7.31%,4.48%,False
conf_2m_cdi_30_40_50_20,2,8,30.00%,40.00%,50.00%,20.00%,35.00%,50.00%,0.19%,48,35.85%,35.48%,7.89%,5.71%,1.38,-6.03%,68.75%,0.04152069542759018,-0.04352260520278617,2.69,5.61%,0.27%,135.48,37,67.57%,0.02%,1.49%,-8.94%,4.48%,False
conf_2m_cdi_30_40_50_30,2,8,30.00%,40.00%,50.00%,30.00%,37.50%,50.00%,-0.16%,48,34.06%,33.73%,7.54%,5.54%,1.36,-6.03%,68.75%,0.03652893371422139,-0.04352260520278617,2.49,5.18%,0.25%,133.73,37,67.57%,-0.33%,1.49%,-10.56%,4.48%,False
conf_2m_cdi_30_40_50_40,2,8,30.00%,40.00%,50.00%,40.00%,40.00%,50.00%,-0.51%,48,32.30%,31.99%,7.19%,5.38%,1.33,-6.03%,68.75%,0.03153747705339782,-0.04352260520278617,2.32,4.83%,0.23%,131.99,37,67.57%,-0.69%,1.49%,-12.17%,4.48%,False
conf_2m_cdi_30_40_50_50,2,8,30.00%,40.00%,50.00%,50.00%,42.50%,50.00%,-0.87%,48,30.55%,30.23%,6.83%,5.25%,1.30,-6.03%,68.75%,0.030939361370107887,-0.04352260520278617,2.48,5.16%,0.25%,130.23,37,67.57%,-1.05%,1.49%,-13.81%,4.48%,False
conf_2m_cdi_30_50_00_00,2,8,30.00%,50.00%,0.00%,0.00%,20.00%,50.00%,-0.41%,48,33.08%,32.48%,7.28%,6.11%,1.19,-6.03%,68.75%,0.051505551784493786,-0.04352260520278617,4.49,9.35%,0.45%,132.48,37,45.95%,-0.74%,-0.48%,-7.77%,4.63%,False
conf_2m_cdi_30_50_00_10,2,8,30.00%,50.00%,0.00%,10.00%,22.50%,50.00%,-0.76%,48,31.34%,30.78%,6.94%,5.89%,1.18,-6.03%,68.75%,0.046512900945293145,-0.04352260520278617,4.28,8.92%,0.43%,130.78,37,45.95%,-1.10%,-0.48%,-9.40%,4.63%,False
conf_2m_cdi_30_50_00_20,2,8,30.00%,50.00%,0.00%,20.00%,25.00%,50.00%,-1.10%,48,29.63%,29.10%,6.59%,5.70%,1.16,-6.03%,68.75%,0.04152069542759018,-0.04352260520278617,4.08,8.50%,0.41%,129.10,37,45.95%,-1.46%,-0.48%,-11.00%,4.63%,False
conf_2m_cdi_30_50_00_30,2,8,30.00%,50.00%,0.00%,30.00%,27.50%,50.00%,-1.45%,48,27.93%,27.44%,6.25%,5.52%,1.13,-6.03%,68.75%,0.03652893371422139,-0.04352260520278617,3.87,8.06%,0.39%,127.44,37,45.95%,-1.81%,-0.48%,-12.60%,4.63%,False
conf_2m_cdi_30_50_00_40,2,8,30.00%,50.00%,0.00%,40.00%,30.00%,50.00%,-1.79%,48,26.25%,25.78%,5.90%,5.36%,1.10,-6.03%,68.75%,0.03153747705339782,-0.04352260520278617,3.66,7.63%,0.37%,125.78,37,45.95%,-2.16%,-0.48%,-14.18%,4.63%,False
conf_2m_cdi_30_50_00_50,2,8,30.00%,50.00%,0.00%,50.00%,32.50%,50.00%,-2.14%,48,24.58%,24.14%,5.56%,5.22%,1.06,-6.03%,68.75%,0.02654646248898973,-0.04352260520278617,3.49,7.27%,0.35%,124.14,37,45.95%,-2.51%,-0.48%,-15.75%,4.63%,False
conf_2m_cdi_30_50_10_00,2,8,30.00%,50.00%,10.00%,0.00%,22.50%,50.00%,-0.27%,48,33.77%,33.19%,7.43%,6.06%,1.23,-6.03%,68.75%,0.051505551784493786,-0.04352260520278617,4.28,8.92%,0.43%,133.19,37,48.65%,-0.56%,-0.16%,-7.77%,4.63%,False
conf_2m_cdi_30_50_10_10,2,8,30.00%,50.00%,10.00%,10.00%,25.00%,50.00%,-0.61%,48,32.03%,31.49%,7.08%,5.85%,1.21,-6.03%,68.75%,0.046512900945293145,-0.04352260520278617,4.07,8.49%,0.41%,131.49,37,48.65%,-0.92%,-0.16%,-9.40%,4.63%,False
conf_2m_cdi_30_50_10_20,2,8,30.00%,50.00%,10.00%,20.00%,27.50%,50.00%,-0.96%,48,30.30%,29.80%,6.74%,5.65%,1.19,-6.03%,68.75%,0.04152069542759018,-0.04352260520278617,3.87,8.06%,0.39%,129.80,37,48.65%,-1.28%,-0.16%,-11.00%,4.63%,False
conf_2m_cdi_30_50_10_30,2,8,30.00%,50.00%,10.00%,30.00%,30.00%,50.00%,-1.30%,48,28.59%,28.12%,6.39%,5.47%,1.17,-6.03%,68.75%,0.03652893371422139,-0.04352260520278617,3.66,7.63%,0.37%,128.12,37,48.65%,-1.63%,-0.16%,-12.60%,4.63%,False
conf_2m_cdi_30_50_10_40,2,8,30.00%,50.00%,10.00%,40.00%,32.50%,50.00%,-1.65%,48,26.90%,26.46%,6.05%,5.31%,1.14,-6.03%,68.75%,0.03153747705339782,-0.04352260520278617,3.45,7.20%,0.35%,126.46,37,48.65%,-1.98%,-0.16%,-14.18%,4.63%,False
conf_2m_cdi_30_50_10_50,2,8,30.00%,50.00%,10.00%,50.00%,35.00%,50.00%,-2.00%,48,25.22%,24.81%,5.70%,5.17%,1.10,-6.03%,68.75%,0.02654646248898973,-0.04352260520278617,3.28,6.84%,0.33%,124.81,37,48.65%,-2.33%,-0.16%,-15.75%,4.63%,False
conf_2m_cdi_30_50_20_00,2,8,30.00%,50.00%,20.00%,0.00%,25.00%,50.00%,-0.12%,48,34.46%,33.91%,7.57%,6.02%,1.26,-6.03%,68.75%,0.051505551784493786,-0.04352260520278617,4.07,8.48%,0.41%,133.91,37,51.35%,-0.38%,0.17%,-7.77%,4.63%,False
conf_2m_cdi_30_50_20_10,2,8,30.00%,50.00%,20.00%,10.00%,27.50%,50.00%,-0.47%,48,32.71%,32.20%,7.23%,5.80%,1.25,-6.03%,68.75%,0.046512900945293145,-0.04352260520278617,3.87,8.05%,0.39%,132.20,37,51.35%,-0.74%,0.17%,-9.40%,4.63%,False
conf_2m_cdi_30_50_20_20,2,8,30.00%,50.00%,20.00%,20.00%,30.00%,50.00%,-0.81%,48,30.98%,30.50%,6.88%,5.60%,1.23,-6.03%,68.75%,0.04152069542759018,-0.04352260520278617,3.66,7.63%,0.37%,130.50,37,51.35%,-1.09%,0.17%,-11.00%,4.63%,False
conf_2m_cdi_30_50_20_30,2,8,30.00%,50.00%,20.00%,30.00%,32.50%,50.00%,-1.16%,48,29.26%,28.81%,6.53%,5.42%,1.21,-6.03%,68.75%,0.03652893371422139,-0.04352260520278617,3.45,7.19%,0.35%,128.81,37,51.35%,-1.45%,0.17%,-12.60%,4.63%,False
conf_2m_cdi_30_50_20_40,2,8,30.00%,50.00%,20.00%,40.00%,35.00%,50.00%,-1.51%,48,27.56%,27.14%,6.19%,5.26%,1.18,-6.03%,68.75%,0.03153747705339782,-0.04352260520278617,3.25,6.76%,0.32%,127.14,37,51.35%,-1.80%,0.17%,-14.18%,4.63%,False
conf_2m_cdi_30_50_20_50,2,8,30.00%,50.00%,20.00%,50.00%,37.50%,50.00%,-1.86%,48,25.87%,25.49%,5.84%,5.12%,1.14,-6.03%,68.75%,0.02654646248898973,-0.04352260520278617,3.07,6.40%,0.31%,125.49,37,51.35%,-2.15%,0.17%,-15.75%,4.63%,False
conf_2m_cdi_30_50_30_00,2,8,30.00%,50.00%,30.00%,0.00%,27.50%,50.00%,0.02%,48,35.15%,34.63%,7.72%,5.98%,1.29,-6.03%,70.83%,0.051505551784493786,-0.04352260520278617,3.86,8.05%,0.39%,134.63,37,56.76%,-0.20%,0.49%,-7.77%,4.63%,False
conf_2m_cdi_30_50_30_10,2,8,30.00%,50.00%,30.00%,10.00%,30.00%,50.00%,-0.32%,48,33.40%,32.91%,7.37%,5.76%,1.28,-6.03%,70.83%,0.046512900945293145,-0.04352260520278617,3.66,7.62%,0.37%,132.91,37,56.76%,-0.56%,0.49%,-9.40%,4.63%,False
conf_2m_cdi_30_50_30_20,2,8,30.00%,50.00%,30.00%,20.00%,32.50%,50.00%,-0.67%,48,31.65%,31.20%,7.02%,5.56%,1.26,-6.03%,70.83%,0.04152069542759018,-0.04352260520278617,3.45,7.19%,0.35%,131.20,37,56.76%,-0.91%,0.49%,-11.00%,4.63%,False
conf_2m_cdi_30_50_30_30,2,8,30.00%,50.00%,30.00%,30.00%,35.00%,50.00%,-1.02%,48,29.93%,29.51%,6.68%,5.38%,1.24,-6.03%,70.83%,0.03652893371422139,-0.04352260520278617,3.24,6.76%,0.32%,129.51,37,56.76%,-1.26%,0.49%,-12.60%,4.63%,False
conf_2m_cdi_30_50_30_40,2,8,30.00%,50.00%,30.00%,40.00%,37.50%,50.00%,-1.37%,48,28.22%,27.83%,6.33%,5.22%,1.21,-6.03%,70.83%,0.03153747705339782,-0.04352260520278617,3.04,6.33%,0.30%,127.83,37,56.76%,-1.61%,0.49%,-14.18%,4.63%,False
conf_2m_cdi_30_50_30_50,2,8,30.00%,50.00%,30.00%,50.00%,40.00%,50.00%,-1.71%,48,26.52%,26.16%,5.98%,5.08%,1.18,-6.03%,70.83%,0.02654646248898973,-0.04352260520278617,2.86,5.97%,0.29%,126.16,37,56.76%,-1.96%,0.49%,-15.75%,4.63%,False
conf_2m_cdi_30_50_40_00,2,8,30.00%,50.00%,40.00%,0.00%,30.00%,50.00%,0.17%,48,35.85%,35.35%,7.86%,5.94%,1.32,-6.03%,70.83%,0.051505551784493786,-0.04352260520278617,3.65,7.61%,0.37%,135.35,37,56.76%,-0.01%,0.82%,-7.77%,4.63%,False
conf_2m_cdi_30_50_40_10,2,8,30.00%,50.00%,40.00%,10.00%,32.50%,50.00%,-0.18%,48,34.08%,33.62%,7.52%,5.73%,1.31,-6.03%,70.83%,0.046512900945293145,-0.04352260520278617,3.45,7.18%,0.34%,133.62,37,56.76%,-0.37%,0.82%,-9.40%,4.63%,False
conf_2m_cdi_30_50_40_20,2,8,30.00%,50.00%,40.00%,20.00%,35.00%,50.00%,-0.53%,48,32.33%,31.90%,7.17%,5.52%,1.30,-6.03%,70.83%,0.04152069542759018,-0.04352260520278617,3.24,6.76%,0.32%,131.90,37,56.76%,-0.73%,0.82%,-11.00%,4.63%,False
conf_2m_cdi_30_50_40_30,2,8,30.00%,50.00%,40.00%,30.00%,37.50%,50.00%,-0.87%,48,30.60%,30.20%,6.82%,5.34%,1.28,-6.03%,70.83%,0.03652893371422139,-0.04352260520278617,3.04,6.33%,0.30%,130.20,37,56.76%,-1.08%,0.82%,-12.60%,4.63%,False
conf_2m_cdi_30_50_40_40,2,8,30.00%,50.00%,40.00%,40.00%,40.00%,50.00%,-1.22%,48,28.88%,28.51%,6.47%,5.18%,1.25,-6.03%,70.83%,0.03153747705339782,-0.04352260520278617,2.83,5.89%,0.28%,128.51,37,56.76%,-1.43%,0.82%,-14.18%,4.63%,False
conf_2m_cdi_30_50_40_50,2,8,30.00%,50.00%,40.00%,50.00%,42.50%,50.00%,-1.57%,48,27.17%,26.84%,6.12%,5.04%,1.21,-6.03%,70.83%,0.02654646248898973,-0.04352260520278617,2.66,5.53%,0.27%,126.84,37,56.76%,-1.78%,0.82%,-15.75%,4.63%,False
conf_2m_cdi_30_50_50_00,2,8,30.00%,50.00%,50.00%,0.00%,32.50%,50.00%,0.31%,48,36.55%,36.08%,8.01%,5.91%,1.35,-6.03%,70.83%,0.051505551784493786,-0.04352260520278617,3.47,7.23%,0.35%,136.08,37,62.16%,0.17%,1.13%,-7.77%,4.63%,False
conf_2m_cdi_30_50_50_10,2,8,30.00%,50.00%,50.00%,10.00%,35.00%,50.00%,-0.04%,48,34.77%,34.33%,7.66%,5.69%,1.34,-6.03%,70.83%,0.046512900945293145,-0.04352260520278617,3.27,6.81%,0.33%,134.33,37,62.16%,-0.19%,1.13%,-9.40%,4.63%,False
conf_2m_cdi_30_50_50_20,2,8,30.00%,50.00%,50.00%,20.00%,37.50%,50.00%,-0.39%,48,33.01%,32.61%,7.31%,5.49%,1.33,-6.03%,70.83%,0.04152069542759018,-0.04352260520278617,3.06,6.38%,0.31%,132.61,37,62.16%,-0.55%,1.13%,-11.00%,4.63%,False
conf_2m_cdi_30_50_50_30,2,8,30.00%,50.00%,50.00%,30.00%,40.00%,50.00%,-0.73%,48,31.27%,30.90%,6.96%,5.31%,1.31,-6.03%,70.83%,0.03652893371422139,-0.04352260520278617,2.85,5.95%,0.29%,130.90,37,62.16%,-0.90%,1.13%,-12.60%,4.63%,False
conf_2m_cdi_30_50_50_40,2,8,30.00%,50.00%,50.00%,40.00%,42.50%,50.00%,-1.08%,48,29.54%,29.20%,6.61%,5.15%,1.28,-6.03%,70.83%,0.03153747705339782,-0.04352260520278617,2.65,5.51%,0.26%,129.20,37,62.16%,-1.25%,1.13%,-14.18%,4.63%,False
conf_2m_cdi_30_50_50_50,2,8,30.00%,50.00%,50.00%,50.00%,45.00%,50.00%,-1.43%,48,27.83%,27.51%,6.26%,5.01%,1.25,-6.03%,70.83%,0.02654646248898973,-0.04352260520278617,2.47,5.15%,0.25%,127.51,37,62.16%,-1.60%,1.13%,-15.75%,4.63%,False
conf_2m_cdi_40_00_00_00,2,8,40.00%,0.00%,0.00%,0.00%,10.00%,40.00%,3.31%,48,52.35%,51.82%,11.00%,6.99%,1.57,-5.05%,62.50%,0.051505551784493786,-0.036822499549372445,3.50,7.29%,0.35%,151.82,37,94.59%,2.88%,2.58%,-0.05%,6.67%,False
conf_2m_cdi_40_00_00_10,2,8,40.00%,0.00%,0.00%,10.00%,12.50%,40.00%,2.94%,48,50.37%,49.82%,10.64%,6.81%,1.56,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,3.65,7.60%,0.36%,149.82,37,94.59%,2.48%,1.77%,-0.05%,5.59%,False
conf_2m_cdi_40_00_00_20,2,8,40.00%,0.00%,0.00%,20.00%,15.00%,40.00%,2.57%,48,48.40%,47.84%,10.27%,6.65%,1.54,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,3.83,7.98%,0.38%,147.84,37,75.68%,2.09%,1.77%,-1.13%,5.59%,False
conf_2m_cdi_40_00_00_30,2,8,40.00%,0.00%,0.00%,30.00%,17.50%,40.00%,2.20%,48,46.46%,45.87%,9.90%,6.51%,1.52,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.02,8.38%,0.40%,145.87,37,75.68%,1.70%,1.67%,-2.80%,5.59%,False
conf_2m_cdi_40_00_00_40,2,8,40.00%,0.00%,0.00%,40.00%,20.00%,40.00%,1.83%,48,44.53%,43.92%,9.53%,6.39%,1.49,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.21,8.78%,0.42%,143.92,37,70.27%,1.31%,1.52%,-4.46%,5.59%,False
conf_2m_cdi_40_00_00_50,2,8,40.00%,0.00%,0.00%,50.00%,22.50%,50.00%,1.47%,48,42.62%,41.99%,9.16%,6.29%,1.46,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.40,9.18%,0.44%,141.99,37,64.86%,0.93%,1.52%,-6.10%,5.59%,False
conf_2m_cdi_40_00_10_00,2,8,40.00%,0.00%,10.00%,0.00%,12.50%,40.00%,3.45%,48,53.14%,52.58%,11.14%,6.94%,1.60,-5.05%,62.50%,0.051505551784493786,-0.036822499549372445,3.65,7.61%,0.37%,152.58,37,100.00%,3.05%,2.63%,0.48%,6.67%,False
conf_2m_cdi_40_00_10_10,2,8,40.00%,0.00%,10.00%,10.00%,15.00%,40.00%,3.08%,48,51.15%,50.58%,10.77%,6.77%,1.59,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,3.80,7.91%,0.38%,150.58,37,100.00%,2.66%,2.03%,0.48%,5.59%,False
conf_2m_cdi_40_00_10_20,2,8,40.00%,0.00%,10.00%,20.00%,17.50%,40.00%,2.71%,48,49.17%,48.58%,10.41%,6.61%,1.58,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,3.98,8.30%,0.40%,148.58,37,86.49%,2.26%,2.03%,-1.13%,5.59%,False
conf_2m_cdi_40_00_10_30,2,8,40.00%,0.00%,10.00%,30.00%,20.00%,40.00%,2.34%,48,47.22%,46.61%,10.04%,6.46%,1.55,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.17,8.70%,0.42%,146.61,37,81.08%,1.87%,1.76%,-2.80%,5.59%,False
conf_2m_cdi_40_00_10_40,2,8,40.00%,0.00%,10.00%,40.00%,22.50%,40.00%,1.97%,48,45.28%,44.65%,9.67%,6.34%,1.52,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.37,9.09%,0.44%,144.65,37,75.68%,1.49%,1.76%,-4.46%,5.59%,False
conf_2m_cdi_40_00_10_50,2,8,40.00%,0.00%,10.00%,50.00%,25.00%,50.00%,1.60%,48,43.36%,42.71%,9.30%,6.24%,1.49,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.56,9.49%,0.46%,142.71,37,72.97%,1.10%,1.76%,-6.10%,5.59%,False
conf_2m_cdi_40_00_20_00,2,8,40.00%,0.00%,20.00%,0.00%,15.00%,40.00%,3.58%,48,53.93%,53.34%,11.28%,6.90%,1.63,-5.05%,62.50%,0.051505551784493786,-0.036822499549372445,3.85,8.01%,0.38%,153.34,37,100.00%,3.23%,2.93%,1.01%,6.67%,False
conf_2m_cdi_40_00_20_10,2,8,40.00%,0.00%,20.00%,10.00%,17.50%,40.00%,3.22%,48,51.93%,51.33%,10.91%,6.72%,1.62,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,3.99,8.31%,0.40%,151.33,37,100.00%,2.83%,2.39%,0.56%,5.59%,False
conf_2m_cdi_40_00_20_20,2,8,40.00%,0.00%,20.00%,20.00%,20.00%,40.00%,2.85%,48,49.95%,49.32%,10.54%,6.56%,1.61,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.18,8.70%,0.42%,149.32,37,86.49%,2.44%,2.30%,-1.13%,5.59%,False
conf_2m_cdi_40_00_20_30,2,8,40.00%,0.00%,20.00%,30.00%,22.50%,40.00%,2.48%,48,47.98%,47.34%,10.17%,6.42%,1.58,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.37,9.10%,0.44%,147.34,37,81.08%,2.05%,1.75%,-2.80%,5.59%,False
conf_2m_cdi_40_00_20_40,2,8,40.00%,0.00%,20.00%,40.00%,25.00%,40.00%,2.11%,48,46.03%,45.37%,9.80%,6.30%,1.56,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.56,9.50%,0.46%,145.37,37,75.68%,1.66%,1.75%,-4.46%,5.59%,False
conf_2m_cdi_40_00_20_50,2,8,40.00%,0.00%,20.00%,50.00%,27.50%,50.00%,1.74%,48,44.10%,43.42%,9.43%,6.20%,1.52,-5.05%,62.50%,0.04940555101623412,-0.036822499549372445,4.75,9.89%,0.47%,143.42,37,72.97%,1.27%,1.75%,-6.10%,5.59%,False
conf_2m_cdi_40_00_30_00,2,8,40.00%,0.00%,30.00%,0.00%,17.50%,40.00%,3.72%,48,54.73%,54.10%,11.42%,6.86%,1.66,-5.05%,64.58%,0.051505551784493786,-0.036822499549372445,4.04,8.41%,0.40%,154.10,37,100.00%,3.40%,2.93%,1.54%,6.67%,False
conf_2m_cdi_40_00_30_10,2,8,40.00%,0.00%,30.00%,10.00%,20.00%,40.00%,3.35%,48,52.72%,52.08%,11.05%,6.69%,1.65,-5.05%,64.58%,0.04940555101623412,-0.036822499549372445,4.18,8.72%,0.42%,152.08,37,100.00%,3.01%,2.71%,0.56%,5.59%,False
conf_2m_cdi_40_00_30_20,2,8,40.00%,0.00%,30.00%,20.00%,22.50%,40.00%,2.98%,48,50.72%,50.07%,10.68%,6.53%,1.64,-5.05%,64.58%,0.04940555101623412,-0.036822499549372445,4.37,9.10%,0.44%,150.07,37,86.49%,2.61%,2.69%,-1.13%,5.59%,False
conf_2m_cdi_40_00_30_30,2,8,40.00%,0.00%,30.00%,30.00%,25.00%,40.00%,2.61%,48,48.75%,48.07%,10.31%,6.38%,1.62,-5.05%,64.58%,0.04940555101623412,-0.036822499549372445,4.56,9.50%,0.46%,148.07,37,83.78%,2.22%,2.04%,-2.80%,5.59%,False
conf_2m_cdi_40_00_30_40,2,8,40.00%,0.00%,30.00%,40.00%,27.50%,40.00%,2.24%,48,46.79%,46.09%,9.94%,6.26%,1.59,-5.05%,64.58%,0.04940555101623412,-0.036822499549372445,4.75,9.90%,0.48%,146.09,37,75.68%,1.83%,2.03%,-4.46%,5.59%,False
