confirmacao_meses,peso_cdi_expansao_desinflacionaria,peso_cdi_expansao_inflacionaria,peso_cdi_estagflacao,peso_cdi_recessao_desinflacionaria,candidato_original_celula_9,treino_indice_final,treino_retorno_anualizado,treino_volatilidade,treino_retorno_volatilidade,treino_sharpe_excesso_cdi,treino_drawdown,treino_turnover,avaliacao_indice_final,avaliacao_retorno_anualizado,avaliacao_volatilidade,avaliacao_retorno_volatilidade,avaliacao_sharpe_excesso_cdi,avaliacao_sortino_excesso_cdi,avaliacao_drawdown,avaliacao_turnover,diferenca_indice_vs_benchmark,diferenca_indice_vs_modelo_anterior,superou_benchmark,superou_modelo_anterior
1,0.2,0.4,0.4,0.5,False,127.17586499089224,0.06194292301589144,0.05456284501750036,1.1352583061976333,-0.27407313473456074,-0.05708293305247125,2.776569806940448,128.7283566981839,0.1101519804620048,0.06016373607784559,1.8308700164411273,-0.24721669306447322,-0.3822275436076662,-0.03602481857541062,0.9975725163393854,-0.06776742295886606,0.42319686522813527,False,True
1,0.2,0.4,0.5,0.1,False,135.32663531918274,0.07856375299447227,0.06144484863119874,1.278606014086287,-0.0014271021959713296,-0.05708293305247125,3.3680983370916127,130.7384067736603,0.11729237904864398,0.06250804247151535,1.876436605771067,-0.13252180621290113,-0.21194511276529754,-0.03602481857541062,1.0105758752096892,1.942282652517548,2.4332469407045494,True,True
1,0.2,0.4,0.5,0.2,False,133.3748006948688,0.07465347129345301,0.05935356115243638,1.2577757735836983,-0.0603698502641085,-0.05708293305247125,3.1655939108436573,130.2595176467019,0.11559707032542743,0.06190259342246612,1.8674027037367085,-0.159146157370944,-0.2523446411276057,-0.03602481857541062,0.818247298803914,1.4633935255591553,1.9543578137461566,True,True
1,0.2,0.4,0.5,0.3,False,131.4431541746174,0.07074114880688454,0.05745944285263623,1.2311492296977422,-0.12318366847806768,-0.05708293305247125,2.961378669135439,129.7585134941606,0.11381955730975424,0.06127505983224362,1.8575185013505464,-0.18759266971787938,-0.2947613189234605,-0.03602481857541062,0.8000515104169554,0.9623893730178565,1.4533536612048579,True,True
1,0.2,0.4,0.5,0.4,False,129.52800962376915,0.06681944500544001,0.05578115714637869,1.1978856019443105,-0.18978413472652383,-0.05708293305247125,2.7829359191156695,129.25444766908979,0.11202711699023782,0.060698274697561644,1.845639230248799,-0.21661678203506726,-0.33752502904049286,-0.03602481857541062,0.8106080549848744,0.4583235479470318,0.9492878361340331,True,True
1,0.2,0.4,0.5,0.5,False,127.58939369758102,0.06280513343242622,0.05432788345177749,1.1560386571689896,-0.2612319159368031,-0.05708293305247125,2.943751062990229,128.7283566981839,0.1101519804620048,0.06016373607784559,1.8308700164411273,-0.24721669306447322,-0.3822275436076662,-0.03602481857541062,0.9975725163393854,-0.06776742295886606,0.42319686522813527,False,True
1,0.2,0.4,0.6,0.1,False,135.7623566275238,0.07943088983533286,0.06125575297588272,1.2967090595818154,0.010624846911373437,-0.05708293305247125,3.5582056129605006,130.7384067736603,0.11729237904864398,0.06250804247151535,1.876436605771067,-0.13252180621290113,-0.21194511276529754,-0.03602481857541062,1.0105758752096892,1.942282652517548,2.4332469407045494,True,True
1,0.2,0.4,0.6,0.2,False,133.80423753501066,0.07551746437084894,0.05916211103540091,1.2764497927678993,-0.0480382919530302,-0.05708293305247125,3.355701186712545,130.2595176467019,0.11559707032542743,0.06190259342246612,1.8674027037367085,-0.159146157370944,-0.2523446411276057,-0.03602481857541062,0.818247298803914,1.4633935255591553,1.9543578137461566,True,True
1,0.2,0.4,0.6,0.3,False,131.86637154771142,0.07160199648007759,0.057266133156306326,1.2503375474059322,-0.11059894060463561,-0.05708293305247125,3.151485945004327,129.7585134941606,0.11381955730975424,0.06127505983224362,1.8575185013505464,-0.18759266971787938,-0.2947613189234605,-0.03602481857541062,0.8000515104169554,0.9623893730178565,1.4533536612048579,True,True
1,0.2,0.4,0.6,0.4,False,129.94506066244276,0.06767713973210032,0.05558662707403904,1.2175075786116187,-0.17697956653282776,-0.05708293305247125,2.973043194984557,129.25444766908979,0.11202711699023782,0.060698274697561644,1.845639230248799,-0.21661678203506726,-0.33752502904049286,-0.03602481857541062,0.8106080549848744,0.4583235479470318,0.9492878361340331,True,True
1,0.2,0.4,0.6,0.5,False,128.00020282928836,0.06365960075834587,0.05413297886237752,1.1759855470024643,-0.24824723209931024,-0.05708293305247125,3.1338583388591164,128.7283566981839,0.1101519804620048,0.06016373607784559,1.8308700164411273,-0.24721669306447322,-0.3822275436076662,-0.03602481857541062,0.9975725163393854,-0.06776742295886606,0.42319686522813527,False,True
1,0.2,0.4,0.7,0.1,False,136.19837870779412,0.08029653832803074,0.061102003170064825,1.3141392124991693,0.02272271495293533,-0.05708293305247125,3.7476110725080694,130.7384067736603,0.11729237904864398,0.06250804247151535,1.876436605771067,-0.13252180621290113,-0.21194511276529754,-0.03602481857541062,1.0105758752096892,1.942282652517548,2.4332469407045494,True,True
1,0.2,0.4,0.7,0.2,False,134.23397080900693,0.07637997449601741,0.05900724815937474,1.2944168196035861,-0.03562672311677807,-0.05708293305247125,3.5451066462601144,130.2595176467019,0.11559707032542743,0.06190259342246612,1.8674027037367085,-0.159146157370944,-0.2523446411276057,-0.03602481857541062,0.818247298803914,1.4633935255591553,1.9543578137461566,True,True
