data,CDI_MENSAL_PCT,IPCA_MENSAL_PCT,IPCA_12M_PCT,IPCA_VARIACAO_3M_PP,IBC_BR,IBC_BR_VARIACAO_12M_PCT,IBC_BR_DESSAZONALIZADO,IBC_BR_VARIACAO_MENSAL_PCT,IBC_BR_DESSAZONALIZADO_VARIACAO_12M_PCT,IBC_BR_MEDIA_MOVEL_3M,IBC_BR_TENDENCIA_3M_PCT
2015-10-31,1.107727360465649,0.82,9.929322314821931,0.37068377794917673,97.76447,-6.588880495606652,96.48884,0.3452588141146462,-4.9723151844917375,96.50419333333333,-0.9799040692583971
2015-11-30,1.0551726062739464,1.01,10.476179952444099,0.950327043063659,95.18659,-6.049887431513856,95.57453,-0.9475810881341307,-6.028501599760183,96.07340666666666,-0.8849268413915534
2015-12-31,1.161300302184487,0.96,10.673497995621716,1.180316614403587,95.36546,-6.232977063299638,95.20894,-0.38251822949063596,-6.793380523564474,95.75743666666666,-0.7381570554572336
2016-01-31,1.0549251512649294,1.27,10.706293382226528,0.7769710674045971,88.85323,-7.678970563909804,94.66226,-0.5741897767163384,-6.476750305701884,95.14857666666667,-1.4047230693740476
2016-02-29,1.0014792075630607,0.9,10.35630312454705,-0.11987682789704834,91.53233,-4.551036313897194,94.74393,0.08627514280770132,-5.99373714462611,94.87171000000001,-1.250810925062773
2016-03-31,1.1605217717308935,0.43,9.386927781269838,-1.2865702143518778,98.00923,-6.10235087032528,94.09411,-0.6858697966191651,-6.369072833599477,94.50010000000002,-1.3130433629332194
2016-04-30,1.054465593570142,0.61,9.27831202535554,-1.4279813568709887,95.08189,-4.471264788173157,94.068,-0.027748814458206095,-5.059257222013358,94.30201333333333,-0.889727795192452
2016-05-31,1.1074797767651967,0.78,9.321702262411446,-1.0346008621356049,93.27338,-4.456721907739691,93.81383,-0.2701981545265131,-4.710091196672939,93.99198,-0.9272838025160546
2016-06-30,1.1605217717308935,0.35,8.84445700995129,-0.5424707713185484,94.58694,-2.3624630311928962,94.04903,0.2507093037348529,-3.5807732850477003,93.97695333333333,-0.5535937704475358
2016-07-31,1.1074797767651967,0.52,8.73628323037472,-0.5420287949808191,95.44785,-4.459160100525839,93.70009,-0.3710192438986293,-2.785468589153939,93.85431666666666,-0.4747477289633095
2016-08-31,1.2135915930575614,0.44,8.974977925153048,-0.34672433725839724,96.37444,-1.9454043082819839,93.41168,-0.3078011984833706,-3.5669669997663744,93.72026666666666,-0.28908140176783226
2016-09-30,1.1074797767651967,0.08,8.476385426191712,-0.36807158375957805,93.74539,-2.8489407578424775,93.56455,0.16365191162388548,-2.695907779840967,93.55877333333332,-0.4449814397757046
2016-10-31,1.0474361045558434,0.26,7.873858389505872,-0.8624248408688482,92.8571,-5.0195843131968125,93.12335,-0.47154611442046246,-3.4879577783295868,93.36652666666667,-0.5197310228494123
2016-11-30,1.0368927878631196,0.18,6.987458008718916,-1.987519916434132,92.74189,-2.5683239624404997,93.09519,-0.030239461960934744,-2.594143021158457,93.26103,-0.490007853157326
2016-12-31,1.1217581886066474,0.3,6.288055054224473,-2.188330371967239,93.57915,-1.8731205197353384,92.76336,-0.3564416163713724,-2.568645339397746,92.99396666666667,-0.6036918255162949
2017-01-31,1.0845645344202737,0.38,5.353954442016962,-2.5199039474889107,88.5561,-0.3344054009066344,93.05591,0.3153723625362259,-1.6969275823332408,92.97148666666668,-0.42310666799285634
2017-02-28,0.8638119199916305,0.33,4.758793351512036,-2.2286646572068802,90.61713,-0.9998652934979368,94.62367,1.684750597785789,-0.1269316145108168,93.48098,0.2358434171271684
2017-03-31,1.0504070439588453,0.25,4.571034884885772,-1.717020169338701,98.95999,0.9700719003710168,94.50972,-0.12042441389137348,0.4416960849090268,94.0631,1.1496803197626804
2017-04-30,0.785293106814855,0.14,4.082530895263514,-1.2714235467534474,93.67556,-1.4790724080053441,94.60644,0.10233868008497904,0.5723944380660928,94.57994333333335,1.7300537232813218
2017-05-31,0.925556088908075,0.31,3.5971291337952405,-1.1616642177167957,94.70514,1.5350145990206343,94.16546,-0.46612048820355856,0.3748168047291056,94.42720666666668,1.0122130369907056
2017-06-30,0.8081074457169546,-0.23,2.99836147163679,-1.5726734132489817,94.46268,-0.1313712019862301,94.97563,0.8603685470235156,0.9852307886641709,94.58251,0.552193155445635
2017-07-31,0.7971612534896311,0.24,2.711457957788199,-1.371072937475315,96.6825,1.2935335892846123,95.01986,0.04656984112660911,1.4085045169113464,94.72031666666665,0.1484176542996707
2017-08-31,0.8014550514662266,0.19,2.455804189474309,-1.1413249443209317,97.8799,1.5620946798756918,94.70182,-0.3347089755762589,1.3811334942268383,94.89910333333331,0.499746506674148
2017-09-30,0.6377195761535948,0.16,2.5377033135266736,-0.46065815811011657,94.39101,0.6886951987719048,94.75708,0.05835157127920265,1.2745532362417267,94.82625333333334,0.257704445920659
2017-10-31,0.6431483845478869,0.42,2.701338188154323,-0.010119769633876174,95.14566,2.4646042144327085,94.93723,0.1901177199635118,1.9478251158275617,94.79871000000001,0.08276295528999444
2017-11-30,0.567443846715121,0.28,2.8038549960881287,0.34805080661381993,94.73784,2.1521558381007777,95.0345,0.10245717091177386,2.0831473677641155,94.90960333333334,0.01106438272988619
2017-12-31,0.5376562681593589,0.44,2.9473499083459087,0.40964659481923515,95.16699,1.6967882268646317,96.23112,1.2591427323761506,3.738286323393192,95.40095000000001,0.6060522760996223
2018-01-31,0.583386199996716,0.29,2.855048040526098,0.15370985237177504,91.14201,2.920081168886157,95.81567,-0.4317210482430278,2.965700942583882,95.69376333333332,0.9441619335677665
2018-02-28,0.46493268577765257,0.32,2.8447963662471265,0.04094137015899779,91.00423,0.42718192465376337,95.53048,-0.2976444249672361,0.958333152793589,95.85909,1.000411584623273
2018-03-31,0.5315638694022962,0.09,2.680655045363345,-0.26669486298256384,98.66088,-0.3022534662746046,95.31633,-0.22416929130891772,0.8534677702991766,95.55415999999998,0.16059588505143996
2018-04-30,0.5175140582148297,0.22,2.7626847278442,-0.0923633126818979,97.2472,3.8127767797705214,95.98808,0.7047585655049815,1.4604079806829207,95.61162999999999,-0.08582934819610921
2018-05-31,0.5175140582148297,0.4,2.8548853222565285,0.010088956009401961,92.58661,-2.2369746774040022,93.16104,-2.9451990288794194,-1.0666543762436809,94.82181666666666,-1.082081348084285
2018-06-30,0.5175140582148297,1.26,4.3909560762924515,1.7103010309291067,95.68701,1.2960991578896408,95.72684,2.754155599808672,0.7909502679792624,94.95865333333332,-0.6232137529822546
2018-07-31,0.5422242786957465,0.33,4.4846829921629805,1.7219982643187803,98.59308,1.9761383911255814,96.21743,0.512489496153834,1.2603365233331276,95.03510333333332,-0.6029880116745878
2018-08-31,0.5669405736901778,-0.09,4.192680684170136,1.3377953619136074,100.0727,2.240296526661756,96.78176,0.5865153538189727,2.1963041470586475,96.24201,1.4977495509560068
2018-09-30,0.46811183482213803,0.48,4.525564648017344,0.13460857172489238,95.07919,0.7290736691979438,96.41957,-0.3742337399113338,1.7544757605447492,96.47292,1.5946589526192545
2018-10-31,0.5430424944385503,0.45,4.556791166036045,0.07210817387306445,97.79599,2.785550071332721,96.63611,0.22458096421713591,1.7894771102969775,96.61248,1.6597831867810608
2018-11-30,0.49355337739502847,-0.21,4.045893403058787,-0.1467872811113491,96.50606,1.8664347846647056,96.78641,0.15553192279780248,1.8434463273863777,96.61403,0.3865463740834185
2018-12-31,0.49355337739502847,0.15,3.745482121827348,-0.7800825261899957,95.5904,0.4449126740269982,97.06557,0.2884289230275172,0.8671311318001695,96.82936333333333,0.3694750126080226
2019-01-31,0.5430424944385503,0.32,3.7765157688874673,-0.7802753971485776,92.15871,1.1155119357143972,97.10749,0.04318730112027325,1.3482345841760557,96.98649,0.38712389952104687
2019-02-28,0.49355337739502847,0.43,3.8903058081077413,-0.15558759495104546,93.89772,3.179511545781999,96.48821,-0.6377262969107789,1.0025386661932423,96.88709,0.2826297588455873
2019-03-31,0.46881795441464647,0.75,4.575365272922949,0.8298831510956006,97.08962,-1.592586646297911,95.72091,-0.7952266914268535,0.4244603207026687,96.43887,-0.40327987285124767
2019-04-30,0.5182948902365592,0.57,4.940575588683482,1.164059819796015,97.50931,0.2695296111353329,95.67285,-0.05020846542307389,-0.3284053603322401,95.96065666666668,-1.0577074532064468
2019-05-31,0.5430424944385503,0.13,4.658364877439025,0.7680590693312839,97.49387,5.300183255440505,97.07555,1.4661421709502909,4.20187451750218,96.15643666666666,-0.7541286804396141
2019-06-30,0.46881795441464647,0.01,3.366413898801901,-1.2089513741210478,94.62383,-1.111101705445705,96.73976,-0.3459058434384432,1.058135837347196,96.49605333333334,0.05929490187239761
2019-07-31,0.5677961915006913,0.19,3.222176901434848,-1.7183986872486345,99.99077,1.4176349902041752,96.37548,-0.37655665054369125,0.16426337722801332,96.73026333333333,0.8020022928146409
2019-08-31,0.5017194899630484,0.11,3.4288072225266975,-1.2295576549123277,99.4022,-0.670012900621253,96.64917,0.28398302140753007,-0.13699895517502725,96.58813666666667,0.44895590452933565
2019-09-30,0.4637599908109413,-0.04,2.8935466755948713,-0.4728672232070297,96.74459,1.7515925409124833,97.00754,0.3707947000476164,0.6098035907025956,96.67739666666667,0.18792823858495566
2019-10-31,0.4792640983502183,0.1,2.5350325756799297,-0.6871443257549181,99.89953,2.150947088934818,98.06511,1.0901936076309182,1.4787432979245674,97.24060666666666,0.5275942768548925
2019-11-30,0.38038559813271533,0.51,3.2748384024610333,-0.15396882006566415,97.45295,0.9811715450822378,97.82829,-0.24149261648716003,1.0764734429141276,97.63364666666666,1.082441421981395
2019-12-31,0.37470387078872847,1.15,4.306039984113186,1.4124933085183144,96.50296,0.9546565345474045,97.59387,-0.2396239370022757,0.5442712591086529,97.82909,1.1912746650639017
2020-01-31,0.3766333675290445,0.21,4.1916693262358695,1.6566367505559398,92.45205,0.3182987261866055,97.6733,0.08138830850750178,0.5826636029826249,97.69848666666667,0.4708732449290265
2020-02-29,0.293728631555501,0.25,4.004927312109352,0.7300889096483187,94.1468,0.26526735686445146,97.79657,0.12620644536429637,1.3559791398348064,97.68791333333333,0.05558193155679181
2020-03-31,0.33836914846629984,0.07,3.302958571938297,-1.0030814121748888,95.44446,-1.6944756813344064,91.3612,-6.580363708052339,-4.554605676022105,95.61035666666668,-2.267968896913297
2020-04-30,0.2849249027840228,-0.31,2.39904484475022,-1.7926244814856496,83.95815,-13.897298627177236,83.03874,-9.109403116421399,-13.205533231214496,90.73217,-7.130424333423657
2020-05-31,0.23580961930711464,-0.38,1.8774877402777834,-2.1274395718315686,84.24757,-13.586802944636423,85.40683,2.8517894178066605,-12.020246086681974,86.60225666666666,-11.348033025170567
2020-06-30,0.21233217736713605,0.26,2.1321559928031864,-1.1708025791351107,88.87497,-6.075488595209045,89.37575,4.647075649570409,-7.612185517102798,85.94044000000001,-10.11387992242263
2020-07-31,0.19434641302638056,0.36,2.305451396723557,-0.09359344802666314,95.42843,-4.562761142853478,91.66985,2.566803635214243,-4.882600844115126,88.81747666666666,-2.1102695254983206
2020-08-31,0.1598895978929482,0.24,2.438302347493404,0.5608146072156206,95.08457,-4.34359601698956,93.56053,2.0624883754037038,-3.1957232534950863,91.53537666666666,5.696294981073824
2020-09-30,0.15696620595304633,0.64,3.135161547136245,1.0030055543330585,95.84977,-0.9249302725868103,95.34074,1.902736121738502,-1.7182169550944315,93.52370666666667,8.82386297611073
2020-10-31,0.15696620595304633,0.86,3.9182057307108664,1.6127543339873096,97.85744,-2.0441437512268568,97.29482,2.049575029520434,-0.7854883352499176,95.39869666666668,7.409825461152697
2020-11-30,0.14948604084066286,0.89,4.311091196611461,1.8727888491180567,96.85416,-0.6144400964773311,97.44269,0.15198136961454,-0.394160012405409,96.69275,5.634295199455308
2020-12-31,0.1644469297589657,1.35,4.517341500509886,1.3821799533736412,97.53569,1.0701537030574082,97.68774,0.25148115266522275,0.0961843197733625,97.47508333333333,4.225000064154849
2021-01-31,0.14948604084066286,0.25,4.559060826525441,0.6408550958145742,90.8087,-1.7775160204668183,97.89283,0.20994446181270554,0.22475947879307956,97.67442,2.3854868177968225
2021-02-28,0.13452738652959262,0.86,5.195280548262882,0.884189351651421,94.2673,0.12799160460048586,98.78724,0.9136624204244548,1.012990537398184,98.12260333333334,1.4787596105533707
